Dataset,Model,Seed,Fold,NoiseLevel,Accuracy,Precision,F1,Recall
AD,MEPL_DS,1,5,0.1,0.9230769230769231,0.933953488372093,0.9126849516149922,0.8988694660839824
AD,MEPL_DS,1,5,1.0,0.9254079254079254,0.93561872909699,0.91548463356974,0.9021589397681931
AD,MEPL_DS,1,5,10.0,0.9277389277389277,0.9352138792928266,0.9185634242674751,0.9069328329849895
AD,MEPL_DS,1,5,100.0,0.9300699300699301,0.9369339741968126,0.9213286713286712,0.9102223066692001
AD,MEPL_DS,1,5,1000.0,0.9300699300699301,0.9369339741968126,0.9213286713286712,0.9102223066692001
AD,MEPL_DS,2,1,0.001,0.9488372093023256,0.9479548524020838,0.9435142945854929,0.9395588792124195
AD,MEPL_DS,2,1,0.01,0.9488372093023256,0.9479548524020838,0.9435142945854929,0.9395588792124195
AD,MEPL_DS,2,1,0.1,0.9488372093023256,0.9479548524020838,0.9435142945854929,0.9395588792124195
AD,MEPL_DS,2,1,1.0,0.9488372093023256,0.9479548524020838,0.9435142945854929,0.9395588792124195
AD,MEPL_DS,2,1,10.0,0.9511627906976744,0.9498209177663999,0.9461663656037058,0.94284835289663
AD,MEPL_DS,2,1,100.0,0.9511627906976744,0.9498209177663999,0.9461663656037058,0.94284835289663
AD,MEPL_DS,2,1,1000.0,0.9511627906976744,0.9498209177663999,0.9461663656037058,0.94284835289663
AD,MEPL_DS,2,2,0.001,0.9279069767441861,0.9252873563218391,0.920280364330098,0.9159172661870504
AD,MEPL_DS,2,2,0.01,0.9279069767441861,0.9252873563218391,0.920280364330098,0.9159172661870504
