Dataset,Model,Seed,Fold,NoiseLevel,Accuracy,Precision,F1,Recall
CCA,MEPL_ER,0,1,0.001,0.9584106943928704,0.8247658805127268,0.7351253382974904,0.7192958280241127
CCA,MEPL_ER,0,1,0.01,0.9546973635350909,0.8512175224335671,0.7197920982254654,0.6983430400245663
CCA,MEPL_ER,0,1,0.1,0.8804307463795024,0.7143408957212619,0.5918106976989916,0.5546367893663661
CCA,MEPL_ER,0,1,1.0,0.6691422205718529,0.39735487455586815,0.36862987619290144,0.38917905246194384
CCA,MEPL_ER,0,1,10.0,0.5469736353509098,0.3309903652385861,0.28551792880696647,0.32082777581976735
CCA,MEPL_ER,0,1,100.0,0.5425176383215744,0.33411219169315665,0.2849961195194773,0.32447872334619177
CCA,MEPL_ER,0,1,1000.0,0.5425176383215744,0.33379643132224374,0.28496111183689804,0.32447872334619177
CCA,MEPL_ER,0,2,0.001,0.9491273672484218,0.7733775727196779,0.7397620247917636,0.7301356749109792
CCA,MEPL_ER,0,2,0.01,0.9465280356479763,0.7827308158516747,0.7339270821354876,0.7190709998138026
CCA,MEPL_ER,0,2,0.1,0.8640920906052729,0.5875598294720297,0.5833285400734295,0.5827713746512602
CCA,MEPL_ER,0,2,1.0,0.688451541032306,0.39403898160372214,0.37732932966358823,0.4289072217120658
CCA,MEPL_ER,0,2,10.0,0.597103601930932,0.34809663424479753,0.3082397429755783,0.35594550160603083
CCA,MEPL_ER,0,2,100.0,0.5826216115855922,0.34070714150739434,0.29747323328268543,0.3410838893978523
CCA,MEPL_ER,0,2,1000.0,0.5826216115855922,0.33763260769216075,0.29563842925911893,0.3399607773083623
CCA,MEPL_ER,0,3,0.001,0.9598811292719168,0.81357681023204,0.7782490511496549,0.7580834135295973
CCA,MEPL_ER,0,3,0.01,0.9550520059435365,0.8306179875972327,0.7591560043696934,0.7279067418886327
CCA,MEPL_ER,0,3,0.1,0.8803863298662704,0.6646556050730023,0.6145027781032681,0.5826713470797912
CCA,MEPL_ER,0,3,1.0,0.7191679049034175,0.3892248559000459,0.3649164298067657,0.37174465935474005
CCA,MEPL_ER,0,3,10.0,0.649702823179792,0.3260504532864817,0.30232570231611,0.33513298569289685
CCA,MEPL_ER,0,3,100.0,0.6433878157503715,0.32461131293196216,0.2967958296912806,0.3209641832612968
CCA,MEPL_ER,0,3,1000.0,0.6419019316493314,0.325048080021248,0.29726990659430846,0.32091227145185613
CCA,MEPL_ER,0,4,0.001,0.9565378900445766,0.8275578311148127,0.7675448162971942,0.7475319781902029
