Dataset,Model,Seed,Fold,NoiseLevel,Accuracy,Precision,F1,Recall
BCW,MEPL_DS,0,5,0.01,0.9469026548672567,0.9381894873458793,0.9441699604743083,0.9528839704896043
BCW,MEPL_DS,0,5,0.1,0.9823008849557522,0.9772727272727273,0.9812292358803987,0.9859154929577465
BCW,MEPL_DS,0,5,1.0,0.8230088495575221,0.8098637248539908,0.8138998682476943,0.8202548625083836
BCW,MEPL_DS,0,5,10.0,0.8141592920353983,0.8010960670535139,0.805380136143689,0.8132126089872569
BCW,MEPL_DS,0,5,100.0,0.8053097345132744,0.7915314730694354,0.7952898550724636,0.801307847082495
BCW,MEPL_DS,0,5,1000.0,0.8053097345132744,0.7915314730694354,0.7952898550724636,0.801307847082495
BCW,MEPL_DS,1,1,0.001,0.9736842105263158,0.9742063492063492,0.97186343068696,0.9697019325253848
BCW,MEPL_DS,1,1,0.01,0.9736842105263158,0.9742063492063492,0.97186343068696,0.9697019325253848
BCW,MEPL_DS,1,1,0.1,0.9649122807017544,0.9626596790042581,0.9626596790042581,0.9626596790042581
BCW,MEPL_DS,1,1,1.0,0.8596491228070176,0.8506387160170324,0.8506387160170326,0.8506387160170324
BCW,MEPL_DS,1,1,10.0,0.8245614035087719,0.8174358974358974,0.8095556298028734,0.8041270881100557
BCW,MEPL_DS,1,1,100.0,0.8245614035087719,0.8174358974358974,0.8095556298028734,0.8041270881100557
BCW,MEPL_DS,1,1,1000.0,0.8245614035087719,0.8174358974358974,0.8095556298028734,0.8041270881100557
BCW,MEPL_DS,1,2,0.001,0.9824561403508771,0.9777777777777779,0.9814935064935065,0.9859154929577465
BCW,MEPL_DS,1,2,0.01,0.9824561403508771,0.9777777777777779,0.9814935064935065,0.9859154929577465
BCW,MEPL_DS,1,2,0.1,0.9649122807017544,0.9574468085106382,0.9632850241545894,0.971830985915493
BCW,MEPL_DS,1,2,1.0,0.8859649122807017,0.8839285714285714,0.8839558374442096,0.9084507042253521
BCW,MEPL_DS,1,2,10.0,0.8333333333333334,0.8312807881773399,0.8303969931876909,0.8524402227317392
BCW,MEPL_DS,1,2,100.0,0.8245614035087719,0.829275808936826,0.8225957049486461,0.84998362266623
BCW,MEPL_DS,1,2,1000.0,0.8157894736842105,0.8180418719211823,0.8133624386060654,0.8383557156894857
BCW,MEPL_DS,1,3,0.001,0.9649122807017544,0.9623015873015872,0.9623015873015872,0.9623015873015872
BCW,MEPL_DS,1,3,0.01,0.9649122807017544,0.9623015873015872,0.9623015873015872,0.9623015873015872
BCW,MEPL_DS,1,3,0.1,0.9649122807017544,0.9623015873015872,0.9623015873015872,0.9623015873015872
BCW,MEPL_DS,1,3,1.0,0.6666666666666666,0.7625,0.6650170120630994,0.7361111111111112
BCW,MEPL_DS,1,3,10.0,0.5614035087719298,0.7069444444444445,0.5501893939393939,0.6478174603174602
BCW,MEPL_DS,1,3,100.0,0.5526315789473685,0.7035355948399427,0.5398496240601504,0.6408730158730158
BCW,MEPL_DS,1,3,1000.0,0.5526315789473685,0.7035355948399427,0.5398496240601504,0.6408730158730158
BCW,MEPL_DS,1,4,0.001,0.9736842105263158,0.98,0.9712773998488284,0.9642857142857143
BCW,MEPL_DS,1,4,0.01,0.9736842105263158,0.98,0.9712773998488284,0.9642857142857143
BCW,MEPL_DS,1,4,0.1,0.956140350877193,0.9510317720275139,0.9531057178116,0.9553571428571428
BCW,MEPL_DS,1,4,1.0,0.7192982456140351,0.7728174603174602,0.7192982456140351,0.7728174603174602
BCW,MEPL_DS,1,4,10.0,0.5789473684210527,0.7137237762237763,0.5704866562009419,0.6617063492063492
BCW,MEPL_DS,1,4,100.0,0.5789473684210527,0.7137237762237763,0.5704866562009419,0.6617063492063492
BCW,MEPL_DS,1,4,1000.0,0.5789473684210527,0.7137237762237763,0.5704866562009419,0.6617063492063492
BCW,MEPL_DS,1,5,0.001,0.9557522123893806,0.9601524601524601,0.9518944231587909,0.9453386988598256
BCW,MEPL_DS,1,5,0.01,0.9646017699115044,0.9669520547945205,0.9617208672086721,0.9572434607645876
BCW,MEPL_DS,1,5,0.1,0.9469026548672567,0.9431589537223339,0.9431589537223339,0.9431589537223339
BCW,MEPL_DS,1,5,1.0,0.8761061946902655,0.8673708920187794,0.8673708920187794,0.8673708920187794
BCW,MEPL_DS,1,5,10.0,0.8672566371681416,0.8569767441860465,0.8585732165206508,0.8603286384976526
BCW,MEPL_DS,1,5,100.0,0.8672566371681416,0.8569767441860465,0.8585732165206508,0.8603286384976526
BCW,MEPL_DS,1,5,1000.0,0.8672566371681416,0.8569767441860465,0.8585732165206508,0.8603286384976526
BCW,MEPL_DS,2,1,0.001,0.9473684210526315,0.9439895185063871,0.9439895185063871,0.9439895185063871
BCW,MEPL_DS,2,1,0.01,0.9473684210526315,0.9439895185063871,0.9439895185063871,0.9439895185063871
BCW,MEPL_DS,2,1,0.1,0.9385964912280702,0.9309462915601023,0.9354943011882629,0.9415329184408778
BCW,MEPL_DS,2,1,1.0,0.7017543859649122,0.7564316739057801,0.7016625615763546,0.7513920733704553
BCW,MEPL_DS,2,1,10.0,0.631578947368421,0.7103074141048824,0.6297556449118467,0.6904683917458238
