Dataset,Model,Seed,Fold,NoiseLevel,Accuracy,Precision,F1,Recall
HCDR,MEPL_ER,3,2,1.0,0.5209619759506012,0.5217946010628938,0.5161454199417945,0.5209296057173227
HCDR,MEPL_ER,3,2,10.0,0.5053623659408515,0.5059062184321188,0.49254616630880177,0.5053107712690675
HCDR,MEPL_ER,3,2,100.0,0.4988625284367891,0.49867027302594313,0.4853269273824462,0.49880987688119305
HCDR,MEPL_ER,3,2,1000.0,0.5001624959376015,0.5001228501228501,0.4867729033545459,0.5001100557587679
HCDR,MEPL_ER,3,3,0.001,0.6542086447838804,0.6595808527192775,0.6513005476214213,0.65423839302538
HCDR,MEPL_ER,3,3,0.01,0.661358466038349,0.6669783279568482,0.658510498704437,0.6613882150350108
HCDR,MEPL_ER,3,3,0.1,0.6194345141371466,0.6202609124705442,0.6187953029886735,0.6194478876476458
HCDR,MEPL_ER,3,3,1.0,0.5053623659408515,0.5054878128272763,0.5018874948414572,0.5053352750464515
HCDR,MEPL_ER,3,3,10.0,0.4946376340591485,0.49427992930174286,0.4874651234709735,0.49459924072088424
HCDR,MEPL_ER,3,3,100.0,0.4975625609359766,0.4973400036798995,0.48888185485361324,0.4975202599766284
HCDR,MEPL_ER,3,3,1000.0,0.4991875203119922,0.499082637434377,0.49049092955597395,0.49914511390454175
HCDR,MEPL_ER,3,4,0.001,0.6441338966525837,0.653429298386567,0.6386223499707031,0.6440938291883926
HCDR,MEPL_ER,3,4,0.01,0.645108872278193,0.6545201561334208,0.6395830079650164,0.6450686992972485
HCDR,MEPL_ER,3,4,0.1,0.6275593110172246,0.6303103019880151,0.6255571658300507,0.6275356128605962
HCDR,MEPL_ER,3,4,1.0,0.5212869678258043,0.5240285272314905,0.5075453623002752,0.5213413114252664
HCDR,MEPL_ER,3,4,10.0,0.4991875203119922,0.4990212955229151,0.4653584854772088,0.4992693227071435
HCDR,MEPL_ER,3,4,100.0,0.5011374715632109,0.5017402908981856,0.4613778965137889,0.501225822587582
HCDR,MEPL_ER,3,4,1000.0,0.49788755281117975,0.49711539967070995,0.4574541768518392,0.49797632597121566
HCDR,MEPL_ER,3,5,0.001,0.6590835229119272,0.6600782499355994,0.6585642250634658,0.6590962668917635
HCDR,MEPL_ER,3,5,0.01,0.6620084497887553,0.6630722914620302,0.6614675016926201,0.6620215109367118
HCDR,MEPL_ER,3,5,0.1,0.6301592460188495,0.63278729710559,0.6283447240541626,0.6301820208180713
HCDR,MEPL_ER,3,5,1.0,0.5186870328241794,0.5218353900960478,0.5010822933824692,0.5187481358117637
HCDR,MEPL_ER,3,5,10.0,0.5238869028274293,0.5323920294232168,0.49083180875592564,0.5239697640286238
HCDR,MEPL_ER,3,5,100.0,0.520311992200195,0.5280468464072221,0.4852555558577918,0.5203968597986803
HCDR,MEPL_ER,3,5,1000.0,0.5199870003249919,0.5275225903178228,0.4851874091873643,0.5200715510299614
HCDR,MEPL_ER,4,1,0.001,0.6682910981156596,0.6693033350889414,0.6677945475877551,0.6682910981156596
HCDR,MEPL_ER,4,1,0.01,0.6660168940870695,0.6670324082746808,0.6655084884442228,0.6660168940870695
HCDR,MEPL_ER,4,1,0.1,0.6663417803768681,0.6673422925975636,0.665842311824314,0.6663417803768681
HCDR,MEPL_ER,4,1,1.0,0.645224171539961,0.645445238974156,0.645089311169313,0.645224171539961
HCDR,MEPL_ER,4,1,10.0,0.6312540610786225,0.6313983566646378,0.6311527983526972,0.6312540610786225
HCDR,MEPL_ER,4,1,100.0,0.6319038336582197,0.6320604536815977,0.6317946633373015,0.6319038336582197
HCDR,MEPL_ER,4,1,1000.0,0.631578947368421,0.6317533932108303,0.6314569565792146,0.631578947368421
HCDR,MEPL_ER,4,2,0.001,0.666883327916802,0.6780195116058082,0.6615572834357752,0.6668426291370192
HCDR,MEPL_ER,4,2,0.01,0.6672083197920052,0.6784282557720058,0.6618594228903559,0.6671675154268177
HCDR,MEPL_ER,4,2,0.1,0.6600584985375365,0.6721520742144711,0.653944327319989,0.6600153697831246
HCDR,MEPL_ER,4,2,1.0,0.6412089697757556,0.645283154215359,0.638648768706823,0.6411816819899772
HCDR,MEPL_ER,4,2,10.0,0.6392590185245369,0.6393286162325751,0.639217521369327,0.6392625714939952
HCDR,MEPL_ER,4,2,100.0,0.6363340916477088,0.636551642137635,0.636195762002779,0.63634049604095
